agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,itemset,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,strint,versatility
,,,47.0,Paladin,,12.0,,,,,,5.0,589.0,,Grand Marshal's Lamellar Chestpiece,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,29.0,5.0,5.0,13.0
13.0,13.0,,32.0,Shaman,,12.0,,165.0,,,9.0,13.0,578.0,,Gladiator's Linked Armor,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,22.0,,,11.0
19.0,19.0,,21.0,,,7.0,,115.0,,,,19.0,,,Grom'tor's Friend's Cousin's Tunic,,,,Uncommon,,,5.0,,,,,28.0,,,
,,,12.0,,,,,115.0,,,,18.0,,,Consortium Robe,,,,Uncommon,,66.0,20.0,,,,,28.0,,,
18.0,18.0,,30.0,,,11.0,,115.0,,,,18.0,,,Dragonkin Shirt,,,,Uncommon,,,5.0,,,,,28.0,,,
,,,12.0,,,15.0,,115.0,,,,18.0,,,Windroc Shroud,,,,Uncommon,,,20.0,,,,,27.0,,,10.0
,,,43.0,,,12.0,12.0,140.0,,,,17.0,,,Heavy Earthforged Breastplate,,3.0,,Rare,,65.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,21.0,17.0,17.0,
,,,56.0,,,,,115.0,,,,23.0,,,Chestguard of the Frozen Ascent,,1.0,,Uncommon,,,5.0,Prismatic socket,,,,34.0,23.0,23.0,17.0
,,,14.0,,,,,115.0,,,28.0,22.0,,,Stained Coop Warmer,,,,Uncommon,,,20.0,,,,,32.0,,,17.0
11.0,11.0,,35.0,Shaman,,17.0,,165.0,,,10.0,11.0,-4.0,,Brutal Gladiator's Linked Armor,,3.0,,Epic,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,25.0,,,11.0
21.0,21.0,,35.0,,,,,115.0,,,,21.0,,,Rescuer's Chestguard,,,,Uncommon,,,5.0,,,,,32.0,,,
,,,51.0,,,,,115.0,,,18.0,21.0,,,Chestplate of Untimely Rewards,,,,Uncommon,,,5.0,,,,,32.0,21.0,21.0,
,,,50.0,,,12.0,,115.0,,,16.0,20.0,,,Chestplate of the Ruby Champion,,,,Uncommon,,,5.0,,,,,30.0,20.0,20.0,
19.0,19.0,,22.0,,,,,140.0,,,,19.0,,,Skystalker's Tunic,,,,Rare,,70.0,5.0,,,,,28.0,,,
8.0,8.0,,32.0,Shaman,,10.0,,,,,,8.0,696.0,,High Warlord's Ringmail Chestguard,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,29.0,,,17.0
8.0,8.0,,32.0,Shaman,,10.0,,140.0,,,,8.0,746.0,,Seer's Mail Armor,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,17.0
,,,,,0.0002777777777777778,,,,,,,,,,Heavy Borean Armor Kit,,,,Uncommon,,70.0,,,,,,,,,
11.0,11.0,,22.0,Druid,,5.0,,,,,,11.0,688.0,,Grand Marshal's Kodohide Tunic,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,25.0,,,17.0
11.0,11.0,,22.0,Druid,,5.0,,140.0,,,,11.0,744.0,,Kodohide Robe,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,25.0,,,17.0
19.0,19.0,,21.0,,,,,115.0,,,,19.0,,,Illidari Lord's Tunic,,3.0,,Uncommon,,,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,28.0,,,
,,,16.0,,,,,115.0,,,,,,,Decaying Leather Armor,,,,Poor,,67.0,5.0,,,,,,,,
23.0,23.0,,26.0,,,,,140.0,,,,23.0,,,Tunic of the Unduly Victorious,,,,Rare,,,5.0,,,,,35.0,,,23.0
23.0,23.0,,26.0,,,,,115.0,,,22.0,23.0,,,Cunning Leather Tunic,,,,Uncommon,,,5.0,,,,,34.0,,,
,,,14.0,,,,,115.0,,,,22.0,,,Lifewarden's Raiment,,,,Uncommon,,,20.0,,,,,32.0,,,
22.0,22.0,,24.0,,,,,115.0,,,,22.0,,,Stinger-Proof Chestguard,,,,Uncommon,,,5.0,,,,,32.0,,,
,,,53.0,Paladin,,14.0,,165.0,,,6.0,22.0,-15.0,,Brutal Gladiator's Scaled Chestpiece,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,22.0,22.0,22.0,13.0
,,,14.0,,,,,115.0,,,,21.0,,,Raiment of the Caged Beast,,,,Uncommon,,,20.0,,,,,32.0,,,18.0
,,,51.0,,,16.0,,115.0,,,15.0,21.0,,,Carapace of the Fallen,,,,Uncommon,,,5.0,,,,,32.0,21.0,21.0,
,,,14.0,,,,,115.0,,,,21.0,,,Robe of Expurgation,,,,Uncommon,,,20.0,,,,,32.0,,,
20.0,20.0,,23.0,Demon hunter,,,,165.0,,,12.0,20.0,,,Illidari Robe,,,,Epic,,70.0,20.0,,,,,30.0,,,14.0
,,,13.0,,,,,115.0,,,,20.0,,,High Priest Forith's Robes,,,,Uncommon,,,20.0,,,,,30.0,,,22.0
,,,48.0,,,,,115.0,,,,19.0,,,Baleheim Armor,,,,Uncommon,,69.0,5.0,,,,,29.0,19.0,19.0,
,,,13.0,Priest,,,,140.0,,,,13.0,739.0,,Mooncloth Vestments,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,33.0,,,9.0
,,,,,0.0002777777777777778,,,,,,,,,,Borean Armor Kit,,,,Common,,70.0,,,,,,,,,
,,,47.0,,,,,115.0,,,,19.0,,,Coldrock Breastplate,,,,Uncommon,,68.0,5.0,,,,,28.0,19.0,19.0,
,,,13.0,Priest,,,,165.0,,,,12.0,581.0,,Gladiator's Satin Robe,,3.0,,Epic,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,29.0,,,12.0
,,,13.0,Warlock,,12.0,,165.0,,,,12.0,615.0,,Gladiator's Felweave Raiment,,3.0,,Epic,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,24.0,,,10.0
,,,47.0,Paladin,,8.0,,,,,,15.0,608.0,,High Warlord's Scaled Chestpiece,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,15.0,15.0,8.0
,,,13.0,Warlock,,,,140.0,,,,14.0,591.0,,Grand Marshal's Dreadweave Robe,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,8.0
14.0,14.0,,22.0,Druid,,,,165.0,,,,14.0,711.0,,Merciless Gladiator's Dragonhide Tunic,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,26.0,,,18.0
,,,47.0,Paladin,,8.0,,165.0,,,,18.0,624.0,,Justicar Chestpiece,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,18.0,18.0,7.0
10.0,10.0,,22.0,Druid,,9.0,,140.0,,,,10.0,742.0,,Dragonhide Robe,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,15.0
,,,47.0,Paladin,,13.0,,165.0,,,,9.0,700.0,,Merciless Gladiator's Lamellar Chestpiece,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,28.0,9.0,9.0,12.0
19.0,19.0,,21.0,,,,,115.0,,,,19.0,,,Vindicator's Light Vest,,,,Uncommon,,,5.0,,,,,28.0,,,
,,,45.0,,,,15.0,115.0,,,,18.0,,,Lost Chestplate of the Reverent,,,,Uncommon,,,5.0,,,,,28.0,18.0,18.0,
14.0,14.0,,29.0,,,14.0,,,,,10.0,14.0,,,Stormforged Hauberk,,3.0,,Rare,,65.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,12.0,,,
17.0,17.0,,28.0,,,,,115.0,,,,17.0,,,Marshcreeper Fen-Vest,,,,Uncommon,,63.0,5.0,,,,,26.0,,,
,,,41.0,,,,,115.0,,,,17.0,,,Bogslayer Breastplate,,,,Uncommon,,61.0,5.0,,,,,25.0,17.0,17.0,
,,,34.0,,,,,115.0,,,,,,,Deteriorating Plate Chestpiece,,,,Poor,,67.0,5.0,,,,,,,,
23.0,23.0,,38.0,,,18.0,,140.0,,,,23.0,,,Lightningbringer's Hauberk,,,,Rare,,,5.0,,,,,35.0,,,
,,,15.0,,,,,115.0,,,17.0,23.0,,,Demolisher Driver's Dustcoat,,,,Uncommon,,,20.0,,,,,34.0,,,
,,,56.0,,,,16.0,115.0,,,,23.0,,,Cultbreaker's Chestguard,,1.0,,Uncommon,,,5.0,Prismatic socket,,,,34.0,23.0,23.0,
,,,14.0,,,,,115.0,,,,21.0,,,Emancipator's Robes,,,,Uncommon,,,20.0,,,,,32.0,,,23.0
21.0,21.0,,24.0,,,12.0,,140.0,,,,21.0,,,Intricate Zandalari Tunic,,,,Rare,,,5.0,,,,,32.0,,,
21.0,21.0,,24.0,,,,,115.0,,,17.0,21.0,,,Embattled Jerkin,,,,Uncommon,,,5.0,,,,,32.0,,,
21.0,21.0,,35.0,,,19.0,,115.0,,,,21.0,,,Huntsman's Jerkin,,,,Uncommon,,,5.0,,,,,32.0,,,
,,,13.0,Priest,,,,165.0,,,,13.0,729.0,,Vengeful Gladiator's Satin Robe,,3.0,,Epic,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,29.0,,,33.0
20.0,20.0,,23.0,,,,,115.0,,,,20.0,,,Hyper-Amplified Natural Leather Vest,,,,Uncommon,,,5.0,,,,,30.0,,,16.0
20.0,20.0,,33.0,,,,,115.0,,,,20.0,,,Chestpiece of the Forgotten Captain,,,,Uncommon,,,5.0,,,,,30.0,,,
,,,50.0,,,,,115.0,,,28.0,20.0,,,Breastplate of Nature's Ire,,,,Uncommon,,,5.0,,,,,30.0,20.0,20.0,
19.0,19.0,,32.0,,,,,115.0,,,,19.0,,,Nifflevar Chestpiece,,,,Uncommon,,70.0,5.0,,,,,29.0,,,
19.0,19.0,,22.0,,,15.0,,,,,11.0,19.0,,,Nether Shadow Tunic,,,,Epic,,70.0,5.0,,,,,29.0,,,
,,,13.0,,,11.0,,165.0,,,,19.0,,,Garments of Temperance,,,,Epic,,70.0,20.0,,,,,29.0,,,15.0
19.0,19.0,,32.0,,,,,115.0,,,,19.0,,,Skom Chain Vest,,,,Uncommon,,69.0,5.0,,,,,29.0,,,
,,,13.0,,,,,115.0,,,,19.0,,,Mur'ghoul Robe,,,,Uncommon,,69.0,20.0,,,,,29.0,,,
,,,13.0,Warlock,,,,140.0,,,,14.0,738.0,,Dreadweave Robe,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,8.0
15.0,15.0,,32.0,Shaman,,9.0,,165.0,,,,15.0,632.0,,Cyclone Chestguard,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,9.0
,,,32.0,,,,,165.0,28.0,,,,,,Inferno Forged Hauberk,,,,Epic,,70.0,5.0,,,,,25.0,,,
8.0,8.0,,32.0,Shaman,,10.0,,,,,,8.0,604.0,,High Warlord's Mail Armor,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,17.0
,,,13.0,Mage,,10.0,,,,,,11.0,599.0,,Grand Marshal's Silk Raiment,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,10.0
19.0,19.0,,22.0,,,,,115.0,,,,19.0,,,Expedition Tunic,,,,Uncommon,,69.0,5.0,,,,,28.0,,,
,,,47.0,Paladin,,13.0,,165.0,,,,8.0,690.0,,Gladiator's Ornamented Chestguard,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,8.0,8.0,12.0
,,,13.0,Warlock,,,,140.0,,,,14.0,738.0,,Dreadweave Robe,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,8.0
,,,13.0,Priest,,,,,,,,13.0,691.0,,Grand Marshal's Mooncloth Vestments,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,33.0,,,9.0
,,,13.0,Priest,,,,140.0,,,,13.0,739.0,,Mooncloth Vestments,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,33.0,,,9.0
10.0,10.0,,22.0,Druid,,9.0,,,,,,10.0,602.0,,High Warlord's Dragonhide Tunic,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,15.0
19.0,19.0,,32.0,,,,,115.0,,,,19.0,,,Garmaul Chestpiece,,,,Uncommon,,67.0,5.0,,,,,28.0,,,
13.0,13.0,,32.0,Shaman,,8.0,,140.0,,,,13.0,748.0,,Seer's Linked Armor,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,24.0,,,13.0
,,,47.0,Paladin,,10.0,,165.0,,,,13.0,583.0,,Gladiator's Scaled Chestpiece,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,28.0,13.0,13.0,10.0
18.0,18.0,,20.0,,,,,115.0,,,,18.0,,,Bear-Strength Harness,,,,Uncommon,,,5.0,,,,,27.0,,,
22.0,22.0,,20.0,,,,,140.0,,,,22.0,,,Living Crystal Breastplate,,,,Rare,,65.0,5.0,,,,,26.0,,,10.0
17.0,17.0,,19.0,,,,,115.0,,,,17.0,,,Ranger Jerkin,,,,Uncommon,,63.0,5.0,,,,,26.0,,,
,,,42.0,,,,,115.0,,,,17.0,,,Khan'aish Breastplate,,,,Uncommon,,62.0,5.0,,,,,25.0,17.0,17.0,
17.0,17.0,,28.0,,,,,115.0,,,,17.0,,,Fenclaw Armor,,,,Uncommon,,62.0,5.0,,,,,25.0,,,
17.0,17.0,,19.0,,,12.0,,115.0,,,,17.0,,,Cenarion Thicket Jerkin,,3.0,,Uncommon,,,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,25.0,,,
,,,26.0,,,,,115.0,,,,,,,Mag'hari Chain Vest,,,,Common,,70.0,5.0,,,,,,,,
,,,9.0,,,,,115.0,,,,,,,Dilapidated Cloth Vest,,,,Poor,,67.0,5.0,,,,,,,,
,,,16.0,,,,,115.0,,,,,,,Snowhide Vest,,,,Common,,65.0,5.0,,,,,,,,
,,,545.0,Paladin,,,,,,,96.0,237.0,,,Crystalforge Chestguard,,,,Epic,,70.0,5.0,,,,,356.0,237.0,237.0,114.0
,,,146.0,,,128.0,,,,,82.0,237.0,,,Vestments of the Sea-Witch,,,,Epic,,70.0,20.0,,,,,356.0,,,
,,,146.0,Priest,,105.0,,,,,105.0,237.0,,,Shroud of the Avatar,,,,Epic,,70.0,20.0,,,,,356.0,,,
,,,15.0,,,,,115.0,,,,23.0,,,Flowing Valkyrion Robes,,1.0,,Uncommon,,,20.0,Prismatic socket,,,,34.0,,,15.0
,,,15.0,,,20.0,,115.0,,,,23.0,,,Hyldnir Runeweaver's Garb,,1.0,,Uncommon,,,20.0,Prismatic socket,,,,34.0,,,
18.0,18.0,,24.0,Druid,,6.0,,165.0,,,4.0,18.0,-17.0,,Brutal Gladiator's Wyrmhide Tunic,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,16.0
22.0,22.0,,24.0,,,,,165.0,,,12.0,22.0,,,Utopian Tunic of Elune,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,29.0,,,11.0
,,,53.0,Paladin,,15.0,,165.0,,,,11.0,-9.0,,Brutal Gladiator's Ornamented Chestguard,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,35.0,11.0,11.0,10.0
13.0,13.0,,24.0,Druid,,8.0,,165.0,,,10.0,13.0,-12.0,,Brutal Gladiator's Dragonhide Tunic,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,16.0
16.0,16.0,,24.0,Druid,,,,165.0,,,4.0,16.0,-10.0,,Brutal Gladiator's Kodohide Tunic,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,34.0,,,20.0
,,,14.0,,,,,115.0,,,,21.0,,,Soothsayer's Garb,,,,Uncommon,,,20.0,,,,,32.0,,,
,,,13.0,Warlock,,16.0,,165.0,,,11.0,20.0,,,Robe of the Malefic,,,,Epic,,70.0,20.0,,,,,30.0,,,
13.0,13.0,,33.0,Shaman,,11.0,,165.0,,,,13.0,733.0,,Vengeful Gladiator's Mail Armor,,3.0,,Epic,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,18.0
,,,13.0,Priest,,22.0,,165.0,,,,10.0,728.0,,Vengeful Gladiator's Mooncloth Robe,,3.0,,Epic,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,28.0,,,18.0
,,,50.0,Paladin,,13.0,,165.0,,,,9.0,725.0,,Vengeful Gladiator's Ornamented Chestguard,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,31.0,9.0,9.0,10.0
,,,13.0,Mage,,10.0,,165.0,,,17.0,20.0,,,Robes of the Tempest,,,,Epic,,70.0,20.0,,,,,30.0,,,
,,,13.0,,,12.0,,115.0,,,,20.0,,,Robe of Calcified Tears,,,,Uncommon,,,20.0,,,,,30.0,,,
11.0,11.0,,23.0,Druid,,7.0,,165.0,,,9.0,11.0,721.0,,Vengeful Gladiator's Dragonhide Tunic,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,17.0
,,,49.0,,,15.0,,165.0,,,11.0,19.0,,,Heartshatter Breastplate,,,,Epic,,70.0,5.0,,,,,29.0,19.0,19.0,
22.0,22.0,,32.0,,,22.0,,165.0,,,,22.0,,,Vest of Mounting Assault,,,,Epic,,70.0,5.0,,,,,15.0,,,
,,,49.0,,,,,115.0,,,,19.0,,,Wyrmskull Breastplate,,,,Uncommon,,70.0,5.0,,,,,29.0,19.0,19.0,
,,,47.0,Warrior,,14.0,,140.0,,,,7.0,590.0,,Grand Marshal's Plate Chestpiece,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,26.0,7.0,7.0,11.0
18.0,18.0,,22.0,Druid,,9.0,,165.0,,,9.0,18.0,639.0,,Chestpiece of Malorne,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,23.0,,,
11.0,11.0,,22.0,Druid,,5.0,,,,,,11.0,689.0,,High Warlord's Kodohide Tunic,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,25.0,,,17.0
,,,47.0,,,25.0,,140.0,,,,19.0,,,Breastplate of Fierce Survival,,,,Rare,,70.0,5.0,,,,,28.0,19.0,19.0,
,,,13.0,,,25.0,,140.0,,,,19.0,,,Scarlet Sin'dorei Robes,,,,Rare,,70.0,20.0,,,,,28.0,,,
10.0,10.0,,22.0,Druid,,9.0,,140.0,,,,10.0,742.0,,Dragonhide Robe,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,15.0
11.0,11.0,,32.0,Hunter,,7.0,,,,,3.0,11.0,596.0,,High Warlord's Chain Armor,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,9.0
,,,13.0,Priest,,,,,,,,13.0,692.0,,High Warlord's Mooncloth Vestments,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,33.0,,,9.0
,,,47.0,Paladin,,10.0,,165.0,,,,13.0,714.0,,Merciless Gladiator's Scaled Chestpiece,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,28.0,13.0,13.0,10.0
,,,47.0,Paladin,,12.0,,,,,,5.0,694.0,,High Warlord's Ornamented Chestplate,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,31.0,5.0,5.0,13.0
7.0,7.0,,32.0,Shaman,,8.0,,,,,13.0,7.0,593.0,,Grand Marshal's Linked Armor,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,24.0,,,13.0
18.0,18.0,,21.0,,,12.0,,115.0,,,,18.0,,,Nether Vest,,,,Uncommon,,,5.0,,,,,28.0,,,
18.0,18.0,,20.0,,,,,115.0,,,,18.0,,,Umbrafen Tunic,,,,Uncommon,,65.0,5.0,,,,,27.0,,,
,,,38.0,,,,,115.0,,,,,,,Heavy Draenic Breastplate,,,,Common,,70.0,5.0,,,,,,,,
237.0,237.0,,248.0,Druid,,,,,,,60.0,237.0,,,Nordrassil Chestguard,,,,Epic,,70.0,5.0,,,,,356.0,,,151.0
,,,56.0,,,,,115.0,,,20.0,23.0,,,Chestplate of the Glacial Crusader,,,,Uncommon,,,5.0,,,,,34.0,23.0,23.0,
23.0,23.0,,26.0,,,,,115.0,,,,23.0,,,Hibernal Chestguard,,1.0,,Uncommon,,,5.0,Prismatic socket,,,,34.0,,,25.0
23.0,23.0,,26.0,,,,,115.0,,,,23.0,,,Vest of Jotunheim,,,,Uncommon,,,5.0,,,,,34.0,,,
,,,56.0,,,16.0,,115.0,,,,23.0,,,Breastplate of Splattered Blood,,1.0,,Uncommon,,,5.0,Prismatic socket,,,,34.0,23.0,23.0,
,,,14.0,Priest,,,,165.0,,,21.0,12.0,-6.0,,Brutal Gladiator's Mooncloth Robe,,3.0,,Epic,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,31.0,,,20.0
,,,14.0,,,,,115.0,,,,21.0,,,Bloodbinder's Raiment,,,,Uncommon,,,20.0,,,,,32.0,,,15.0
,,,52.0,,,17.0,,115.0,,,12.0,21.0,,,Chestplate of the Altar,,,,Uncommon,,,5.0,,,,,32.0,21.0,21.0,
21.0,21.0,,24.0,,,18.0,,115.0,,,,21.0,,,Supple Vest of the Bloodletter,,,,Uncommon,,,5.0,,,,,32.0,,,
21.0,21.0,,23.0,,,18.0,,115.0,,,,21.0,,,Wax-Coated Chestguard,,,,Uncommon,,,5.0,,,,,32.0,,,
21.0,21.0,,23.0,,,,,115.0,,,,21.0,,,Discarded Miner's Jerkin,,,,Uncommon,,,5.0,,,,,32.0,,,
,,,50.0,,,,,115.0,,,12.0,20.0,,,Stonepath Chestguard,,,,Uncommon,,,5.0,,,,,30.0,20.0,20.0,
20.0,20.0,,23.0,Monk,,13.0,,165.0,,,14.0,20.0,,,Jerkin of the Broken Sage,,,,Epic,,70.0,20.0,,,,,30.0,,,
20.0,20.0,,23.0,Rogue,,11.0,,165.0,,,16.0,20.0,,,Slayer's Chestguard,,,,Epic,,70.0,5.0,,,,,30.0,,,
20.0,20.0,,23.0,,,,,115.0,,,,20.0,,,Canyon Runner's Vest,,,,Uncommon,,,5.0,,,,,30.0,,,
17.0,17.0,,23.0,Druid,,5.0,,165.0,,,4.0,17.0,722.0,,Vengeful Gladiator's Wyrmhide Tunic,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,14.0
20.0,20.0,,33.0,Hunter,,11.0,,165.0,,,16.0,20.0,,,Gronnstalker's Chestguard,,,,Epic,,70.0,5.0,,,,,30.0,,,
20.0,20.0,,33.0,,,,,115.0,,,,20.0,,,Breastplate of Sizzling Chitin,,,,Uncommon,,,5.0,,,,,30.0,,,28.0
,,,13.0,Priest,,12.0,,165.0,,,,20.0,,,Shroud of Absolution,,,,Epic,,70.0,20.0,,,,,30.0,,,14.0
,,,13.0,,,17.0,,115.0,,,,20.0,,,Wastewind Garments,,,,Uncommon,,,20.0,,,,,30.0,,,
20.0,20.0,,32.0,,,,,165.0,,,19.0,20.0,,,Hauberk of Whirling Fury,,1.0,,Epic,,70.0,5.0,Prismatic socket,,,,26.0,,,
19.0,19.0,,32.0,,,,,165.0,,,17.0,19.0,,,Vest of Mounting Assault,,,,Epic,,70.0,5.0,,,,,29.0,,,9.0
20.0,20.0,,32.0,,,,,115.0,,,,20.0,756.0,,Frostscale Chestguard,,,,Uncommon,,68.0,5.0,,,,,43.0,,,
19.0,19.0,,22.0,,,,,140.0,,,25.0,19.0,,,Robes of Summer Flame,,,,Rare,,68.0,20.0,,,,,28.0,,,
,,,13.0,,,,,115.0,,,,19.0,,,Bloodspore Robe,,,,Uncommon,,68.0,20.0,,,,,28.0,,,
,,,13.0,Priest,,,,,,,,13.0,597.0,,Grand Marshal's Satin Robe,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,29.0,,,9.0
,,,47.0,Paladin,,8.0,,,,,,15.0,607.0,,Grand Marshal's Scaled Chestpiece,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,15.0,15.0,8.0
11.0,11.0,,32.0,Hunter,,7.0,,,,,3.0,11.0,595.0,,Grand Marshal's Chain Armor,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,9.0
17.0,17.0,,22.0,Druid,,,,165.0,,,5.0,17.0,585.0,,Gladiator's Wyrmhide Tunic,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,24.0,,,18.0
10.0,10.0,,22.0,Druid,,8.0,,,,,,10.0,601.0,,Grand Marshal's Dragonhide Tunic,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,15.0
19.0,19.0,,22.0,,,,,115.0,,,,19.0,,,Daggercap Jerkin,,,,Uncommon,,67.0,5.0,,,,,28.0,,,
18.0,18.0,,32.0,,,,,165.0,,,,18.0,,,Earthblood Chestguard,,,,Epic,,70.0,5.0,,,,,36.0,,,13.0
,,,47.0,Paladin,,12.0,,,,,,5.0,693.0,,Grand Marshal's Ornamented Chestplate,,3.0,,Rare,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,31.0,5.0,5.0,13.0
,,,13.0,Warlock,,,,,,,,14.0,592.0,,High Warlord's Dreadweave Robe,,3.0,,Rare,,70.0,20.0,Prismatic socket,Prismatic socket,Prismatic socket,,30.0,,,8.0
14.0,14.0,,22.0,Druid,,5.0,,165.0,,,,14.0,709.0,,Merciless Gladiator's Kodohide Tunic,,3.0,,Epic,,70.0,5.0,Prismatic socket,Prismatic socket,Prismatic socket,,27.0,,,17.0
18.0,18.0,,31.0,,,6.0,,140.0,,,18.0,18.0,,,Hauberk of the War Bringer,,,,Rare,,68.0,5.0,,,,,28.0,,,
,,,16.0,,,,,115.0,,,,,,,Moldy Leather Armor,,,,Poor,,61.0,5.0,,,,,,,,
,,,545.0,Warrior,,146.0,,,,,64.0,237.0,,,Destroyer Breastplate,,,,Epic,,70.0,5.0,,,,,356.0,237.0,237.0,
,,,146.0,Mage,,105.0,,,,,,237.0,,,Robes of Tirisfal,,,,Epic,,70.0,20.0,,,,,356.0,,,105.0
,,,545.0,Paladin,,118.0,,,,,92.0,237.0,,,Crystalforge Breastplate,,,,Epic,,70.0,5.0,,,,,356.0,237.0,237.0,
237.0,237.0,,248.0,Druid,,151.0,,,,,60.0,237.0,,,Nordrassil Chestplate,,,,Epic,,70.0,5.0,,,,,356.0,,,
237.0,237.0,,364.0,Hunter,,69.0,,,,,141.0,237.0,,,Rift Stalker Hauberk,,,,Epic,,70.0,5.0,,,,,356.0,,,
