agi,agiint,arcres,armor,classes,cooldown,critstrkrtng,dodgertng,dura,firres,frores,hastertng,int,itemset,mastrtng,name_enus,natres,nsockets,parryrtng,quality,reqarenartng,reqlevel,slotbak,socket1,socket2,socket3,speed,sta,str,strint,versatility
12.0,12.0,,22.0,,,16.0,,80.0,,,,12.0,,,Veteran's Linked Sabatons,,,,Epic,,70.0,8.0,,,,,18.0,,,8.0
14.0,14.0,,15.0,,,,14.0,65.0,,,,14.0,,,Nimble-Foot Treads,,,,Rare,,70.0,8.0,,,,,21.0,,,
,,,9.0,,,,,55.0,,,,14.0,,,Archmage Slippers,,,,Uncommon,,69.0,8.0,,,,,21.0,,,
12.0,12.0,,15.0,,,,,,,,5.0,12.0,,,Marshal's Kodohide Boots,,,,Epic,,70.0,8.0,,,,,23.0,,,19.0
,,,15.0,,,,,80.0,21.0,,,,,,Inferno Hardened Boots,,,,Epic,,70.0,8.0,,,,,17.0,,,
14.0,14.0,,15.0,,,,,65.0,,,,14.0,,,Boots of the Glade-Keeper,,,,Rare,,68.0,8.0,,,,,24.0,,,11.0
,,,15.0,,,,15.0,65.0,,,,,574.0,,Heavy Clefthoof Boots,,2.0,,Rare,,69.0,8.0,Prismatic socket,Prismatic socket,,,17.0,,,
10.0,10.0,,15.0,,,10.0,,65.0,,,14.0,10.0,573.0,,Fel Leather Boots,,2.0,,Rare,,69.0,8.0,Prismatic socket,Prismatic socket,,,,,,
,,,8.0,,,,,80.0,,,,14.0,,,Boots of Blasphemy,,,,Epic,,70.0,8.0,,,,,21.0,,,
14.0,14.0,,21.0,,,,,80.0,,,,14.0,,,Wave-Crest Striders,,,,Epic,,70.0,8.0,,,,,21.0,,,10.0
,,,8.0,,,,,55.0,,,,14.0,,,Shadow Council Boots,,,,Uncommon,,67.0,8.0,,,,,21.0,,,
,,,8.0,,,,,65.0,,,,14.0,,,Windchanneller's Boots,,,,Rare,,70.0,8.0,,,,,21.0,,,
14.0,14.0,,14.0,,,,,65.0,,,,14.0,,,Skystalker's Boots,,,,Rare,,70.0,8.0,,,,,21.0,,,
14.0,14.0,,21.0,,,9.0,,55.0,,,18.0,14.0,,,Heavy-Duty Engineering Boots,,,,Uncommon,,,8.0,,,,,21.0,,,
14.0,14.0,,20.0,,,,,55.0,,,,14.0,,,Ironspine Greaves,,,,Uncommon,,65.0,8.0,,,,,21.0,,,
14.0,14.0,,20.0,,,9.0,,80.0,,,13.0,14.0,,,Earthen Netherscale Boots,,,,Epic,,70.0,8.0,,,,,13.0,,,
13.0,13.0,,20.0,,,13.0,,55.0,,,,13.0,,,Fleet Refugee's Boots,,,,Uncommon,,,8.0,,,,,20.0,,,
,,,8.0,,,,,65.0,,,,13.0,,,Grim Slippers,,,,Rare,,62.0,8.0,,,,,19.0,,,
,,,11.0,,,,,55.0,,,,,,,Snowhide Hoof-Warmers,,,,Common,,65.0,8.0,,,,,,,,
17.0,17.0,,26.0,,,17.0,,55.0,,,,17.0,,,Blood-Encrusted Boots,,,,Uncommon,,,8.0,,,,,26.0,,,
17.0,17.0,,18.0,,,18.0,,55.0,,,,17.0,,,Glacier-Walker's Mukluks,,,,Uncommon,,,8.0,,,,,26.0,,,
,,,39.0,,,,,55.0,,,,17.0,,,Iva's Boots,,,,Uncommon,,,8.0,,,,,26.0,17.0,17.0,
17.0,17.0,,18.0,,,,,55.0,,,,17.0,,,Boots of the Fallen Thane,,1.0,,Uncommon,,,8.0,Prismatic socket,,,,26.0,,,
16.0,16.0,,17.0,,,,,55.0,,,,16.0,,,Egg-Warming Boots,,,,Uncommon,,,8.0,,,,,24.0,,,
,,,37.0,,,16.0,,55.0,,,,16.0,,,Boots of Dominance,,,,Uncommon,,,8.0,,,,,24.0,16.0,16.0,
,,,36.0,,,11.0,,80.0,,,,16.0,,,Guardian's Scaled Greaves,,,,Epic,,70.0,8.0,,,,,24.0,16.0,16.0,11.0
12.0,12.0,,17.0,,,9.0,,80.0,,,9.0,12.0,,,Guardian's Dragonhide Boots,,,,Epic,,70.0,8.0,,,,,26.0,,,13.0
,,,36.0,,,15.0,,55.0,,,,16.0,,,Boots of the Altar,,,,Uncommon,,,8.0,,,,,24.0,16.0,16.0,
16.0,16.0,,24.0,,,13.0,,55.0,,,,16.0,,,Freedom-Path Treads,,,,Uncommon,,,8.0,,,,,24.0,,,
11.0,11.0,,23.0,"Hunter,Shaman",,11.0,,80.0,,,,11.0,,,Vindicator's Ringmail Sabatons,,,,Epic,,70.0,8.0,,,,,25.0,,,10.0
15.0,15.0,,16.0,,,,,55.0,,,,15.0,,,Glade Wanderer Boots,,,,Uncommon,,,8.0,,,,,23.0,,,9.0
,,,9.0,,,15.0,,65.0,,,,15.0,,,Sandals of Chaos Resolution,,,,Rare,,,8.0,,,,,23.0,,,
15.0,15.0,,23.0,,,22.0,,55.0,,,,15.0,,,Tightened Chainmesh Boots,,,,Uncommon,,,8.0,,,,,23.0,,,
15.0,15.0,,22.0,,,,,55.0,,,,15.0,,,Skom Greaves,,,,Uncommon,,69.0,8.0,,,,,22.0,,,
12.0,12.0,,22.0,,,12.0,,80.0,,,8.0,12.0,,,General's Linked Sabatons,,,,Epic,,70.0,8.0,,,,,17.0,,,8.0
14.0,14.0,,22.0,,,6.0,,80.0,,,11.0,14.0,,,Shadowhunter's Treads,,,,Epic,,70.0,8.0,,,,,20.0,,,
,,,33.0,,,9.0,,80.0,,,,14.0,,,Veteran's Scaled Greaves,,,,Epic,,70.0,8.0,,,,,21.0,14.0,14.0,9.0
14.0,14.0,,22.0,,,,,55.0,,,,14.0,,,Netherstorm Greaves,,,,Uncommon,,70.0,8.0,,,,,21.0,,,
12.0,12.0,,15.0,,,,,,,,5.0,12.0,,,General's Kodohide Boots,,,,Epic,,70.0,8.0,,,,,23.0,,,19.0
14.0,14.0,,22.0,,,12.0,,65.0,,,,14.0,,,Horrorblood Treads,,,,Rare,,69.0,8.0,,,,,24.0,,,
,,,32.0,,,,9.0,55.0,,,,14.0,,,Starcaller's Plated Stompers,,,,Uncommon,,,8.0,,,,,21.0,14.0,14.0,
,,20.0,9.0,,,,,65.0,,,,,558.0,,Arcanoweave Boots,,,,Rare,,70.0,8.0,,,,,22.0,,,
,,17.0,21.0,,,,,65.0,,,,,,,Enchanted Felscale Boots,,2.0,,Rare,,69.0,8.0,Prismatic socket,Prismatic socket,,,16.0,,,
,,,21.0,,,,,65.0,17.0,,,,,,Flamescale Boots,,2.0,,Rare,,69.0,8.0,Prismatic socket,Prismatic socket,,,16.0,,,
14.0,14.0,,14.0,,,9.0,,80.0,,,,14.0,,,Sunrage Treads,,1.0,,Epic,,68.0,8.0,Prismatic socket,,,,21.0,,,
,,,8.0,,,8.0,,55.0,,,11.0,14.0,,,Shimmering Azure Boots,,,,Uncommon,,,8.0,,,,,21.0,,,
14.0,14.0,,21.0,,,,,55.0,,,,14.0,,,Der'izu Greaves,,,,Uncommon,,66.0,8.0,,,,,21.0,,,
13.0,13.0,,20.0,,,,,55.0,,,,13.0,,,Marshcreeper Sludgeboots,,,,Uncommon,,63.0,8.0,,,,,20.0,,,
13.0,13.0,,19.0,,,,,55.0,,,,13.0,,,Fenclaw Footwraps,,,,Uncommon,,62.0,8.0,,,,,19.0,,,
13.0,13.0,,19.0,,,,,55.0,,,,13.0,,,Wrathfin Greaves,,,,Uncommon,,61.0,8.0,,,,,19.0,,,
,,,23.0,,,,,55.0,,,,,,,Tarnished Plate Boots,,,,Poor,,61.0,8.0,,,,,,,,
17.0,17.0,,26.0,,,14.0,,65.0,,,,17.0,,,Scaled Boots of Fallen Hope,,,,Rare,,,8.0,,,,,26.0,,,
,,,39.0,,,,,65.0,,,,17.0,,,Slippers of the Mojo Dojo,,,,Rare,,,8.0,,,,,26.0,17.0,17.0,12.0
17.0,17.0,,18.0,,,14.0,,55.0,,,,17.0,,,Gryphon Hide Moccasins,,,,Uncommon,,,8.0,,,,,26.0,,,
,,,39.0,,,,,55.0,,,,17.0,,,Steel-Tipped Snowboots,,,17.0,Uncommon,,,8.0,,,,,26.0,17.0,17.0,
14.0,14.0,,24.0,"Hunter,Shaman",,14.0,,80.0,,,10.0,14.0,,,Guardian's Linked Sabatons,,,,Epic,,70.0,8.0,,,,,20.0,,,8.0
,,,36.0,,,13.0,,55.0,,,,16.0,,,Ancestral War Boots,,,,Uncommon,,,8.0,,,,,24.0,16.0,16.0,
15.0,15.0,,16.0,,,,,55.0,,,16.0,15.0,,,Deathtouched Boots,,,,Uncommon,,,8.0,,,,,23.0,,,
15.0,15.0,,22.0,,,13.0,,80.0,,,7.0,15.0,,,Softstep Boots of Tracking,,,,Epic,,70.0,8.0,,,,,22.0,,,
15.0,15.0,,22.0,,,,,55.0,,,,15.0,,,Nifflevar Boots,,,,Uncommon,,70.0,8.0,,,,,22.0,,,
14.0,14.0,,22.0,,,,,55.0,,,,14.0,,,Garmaul Footwraps,,,,Uncommon,,67.0,8.0,,,,,21.0,,,
,,,9.0,,,,,80.0,,,,12.0,,,Veteran's Satin Slippers,,,,Epic,,70.0,8.0,,,,,27.0,,,12.0
14.0,14.0,,15.0,,,,,80.0,,,,14.0,,,Glider's Boots,,,,Epic,,70.0,8.0,,,,,21.0,,,
14.0,14.0,,22.0,,,,,55.0,,,,14.0,,,Njord Boots,,,,Uncommon,,68.0,8.0,,,,,21.0,,,
,,,33.0,,,10.0,,80.0,,,,11.0,,,Marshal's Lamellar Greaves,,,,Epic,,70.0,8.0,,,,,23.0,11.0,11.0,11.0
12.0,12.0,,22.0,,,12.0,,80.0,,,8.0,12.0,,,Marshal's Linked Sabatons,,,,Epic,,70.0,8.0,,,,,17.0,,,8.0
,,,33.0,,,,,55.0,,,,14.0,,,Coldrock Sabatons,,,,Uncommon,,68.0,8.0,,,,,21.0,14.0,14.0,
11.0,11.0,,22.0,,,11.0,,80.0,,,,11.0,,,Marshal's Mail Sabatons,,,,Epic,,70.0,8.0,,,,,23.0,,,10.0
12.0,12.0,,15.0,,,5.0,,80.0,,,,12.0,,,Veteran's Wyrmhide Boots,,,,Epic,,70.0,8.0,,,,,23.0,,,18.0
,,,15.0,,,,,80.0,,,,,,,Redeemed Soul Moccasins,,,,Epic,,70.0,8.0,,,,,16.0,,,
,,,33.0,,,,,65.0,,,19.0,14.0,,,Greaves of the Penitent Knight,,,,Rare,,70.0,8.0,,,,,21.0,14.0,14.0,
14.0,14.0,,15.0,,,,,55.0,,,,14.0,,,Uvuros Hide Boots,,,,Uncommon,,,8.0,,,,,21.0,,,7.0
,,,8.0,,,,,55.0,,,,14.0,,,Boots of the Beneficent,,,,Uncommon,,,8.0,,,,,21.0,,,
14.0,14.0,,14.0,,,,8.0,55.0,,,,14.0,,,Wrangler's Boots,,,,Uncommon,,,8.0,,,,,21.0,,,
14.0,14.0,,14.0,,,11.0,,55.0,,,,14.0,,,Farahlite Studded Boots,,,,Uncommon,,,8.0,,,,,21.0,,,
,,,30.0,,,7.0,,55.0,,,,13.0,,,Explorer's Boots,,,,Uncommon,,,8.0,,,,,20.0,13.0,13.0,
,,,8.0,,,,,55.0,,,,13.0,,,Boots of the Specialist,,,,Uncommon,,,8.0,,,,,20.0,,,9.0
,,,8.0,,,,,55.0,,,,13.0,,,Feralfen Sandals,,,,Uncommon,,63.0,8.0,,,,,20.0,,,
,,,8.0,,,,,55.0,,,,13.0,,,Slavehandler Footpads,,,,Uncommon,,62.0,8.0,,,,,19.0,,,
13.0,13.0,,19.0,,,,,65.0,,,,13.0,,,Grim Greaves,,,,Rare,,62.0,8.0,,,,,19.0,,,
,,,16.0,,,,,55.0,,,,,,,Corroded Mail Boots,,,,Poor,,67.0,8.0,,,,,,,,
,,,11.0,,,,,55.0,,,,,,,Moldy Leather Boots,,,,Poor,,61.0,8.0,,,,,,,,
,,,6.0,,,,,55.0,,,,,,,Loosely Threaded Boots,,,,Poor,,61.0,8.0,,,,,,,,
,,,16.0,,,,,55.0,,,,,,,Eroded Mail Boots,,,,Poor,,61.0,8.0,,,,,,,,
,,,10.0,,,16.0,,55.0,,,,17.0,,,Boots of the Howling Winds,,,,Uncommon,,,8.0,,,,,26.0,,,
17.0,17.0,,18.0,,,,,55.0,,,,17.0,,,Mammoth Hide Galoshes,,,,Uncommon,,,8.0,,,,,26.0,,,14.0
17.0,17.0,,18.0,,,15.0,,55.0,,,,17.0,,,Spiked Iceclimber's Boots,,,,Uncommon,,,8.0,,,,,26.0,,,
,,,39.0,,,,,55.0,,,16.0,17.0,,,Jawbreakers,,,,Uncommon,,,8.0,,,,,26.0,17.0,17.0,
,,,39.0,,,13.0,,55.0,,,,17.0,,,Rockshaper Stompers,,,,Uncommon,,,8.0,,,,,26.0,17.0,17.0,
17.0,17.0,,18.0,,,11.0,,55.0,,,14.0,17.0,,,Wooly Stompers,,,,Uncommon,,,8.0,,,,,26.0,,,
,,,10.0,,,15.0,,55.0,,,,16.0,,,Field Researcher's Boots,,,,Uncommon,,,8.0,,,,,24.0,,,
16.0,16.0,,17.0,,,,,55.0,,,19.0,16.0,,,Crocscale Moccasins,,,,Uncommon,,,8.0,,,,,24.0,,,
14.0,14.0,,17.0,,,4.0,,80.0,,,,14.0,,,Guardian's Wyrmhide Boots,,,,Epic,,70.0,8.0,,,,,27.0,,,19.0
,,,36.0,,,,,55.0,,,15.0,16.0,,,Boots of the Rescuer,,,,Uncommon,,,8.0,,,,,24.0,16.0,16.0,
16.0,16.0,,16.0,,,13.0,,55.0,,,,16.0,,,Subtle Boots of the Infiltrator,,,,Uncommon,,,8.0,,,,,24.0,,,
,,,35.0,,,22.0,,55.0,,,12.0,16.0,,,Rusty Cave Stompers,,,,Uncommon,,,8.0,,,,,24.0,16.0,16.0,
11.0,11.0,,16.0,,,8.0,,80.0,,,8.0,11.0,,,Vindicator's Dragonhide Boots,,,,Epic,,70.0,8.0,,,,,24.0,,,15.0
15.0,15.0,,23.0,,,,,55.0,,,22.0,15.0,,,Verdant Linked Boots,,,,Uncommon,,,8.0,,,,,23.0,,,
13.0,13.0,,16.0,,,,,80.0,,,5.0,13.0,,,Vindicator's Kodohide Boots,,,,Epic,,70.0,8.0,,,,,25.0,,,18.0
,,,9.0,,,9.0,,80.0,,,11.0,15.0,,,Slippers of the Seacaller,,,,Epic,,70.0,8.0,,,,,22.0,,,
15.0,15.0,,22.0,,,11.0,,80.0,,,9.0,15.0,,,Boots of Oceanic Fury,,,,Epic,,70.0,8.0,,,,,22.0,,,
,,,9.0,,,,,55.0,,,,15.0,,,Foothold Boots,,,,Uncommon,,70.0,8.0,,,,,22.0,,,
,,,33.0,,,9.0,,80.0,,,11.0,15.0,,,Tide-Stomper's Greaves,,,,Epic,,70.0,8.0,,,,,22.0,15.0,15.0,
,,,33.0,,,,,55.0,,,,15.0,,,Wyrmskull Sabatons,,,,Uncommon,,70.0,8.0,,,,,22.0,15.0,15.0,
15.0,15.0,,15.0,,,,,80.0,,,11.0,15.0,,,Naturewarden's Treads,,,,Epic,,70.0,8.0,,,,,22.0,,,8.0
,,,9.0,,,,,55.0,,,,14.0,,,Farshire Footpads,,,,Uncommon,,67.0,8.0,,,,,21.0,,,
14.0,14.0,,15.0,,,,,65.0,,,19.0,14.0,,,Boots of Resuscitation,,,,Rare,,68.0,8.0,,,,,21.0,,,
,,,9.0,,,,,55.0,,,,14.0,,,Elementalist Boots,,,,Uncommon,,70.0,8.0,,,,,21.0,,,
,,,33.0,,,9.0,,80.0,,,,14.0,,,Marshal's Scaled Greaves,,,,Epic,,70.0,8.0,,,,,21.0,14.0,14.0,9.0
13.0,13.0,,15.0,,,,,80.0,,,5.0,13.0,,,Veteran's Kodohide Boots,,,,Epic,,70.0,8.0,,,,,23.0,,,18.0
12.0,12.0,,15.0,,,,,80.0,,,5.0,12.0,,,Marshal's Wyrmhide Boots,,,,Epic,,70.0,8.0,,,,,23.0,,,19.0
14.0,14.0,,15.0,,,7.0,,55.0,,,,14.0,,,Druidic Force Boots,,,,Uncommon,,,8.0,,,,,21.0,,,8.0
,,,8.0,,,,,80.0,,,,14.0,,,Boots of Ethereal Manipulation,,,,Epic,,70.0,8.0,,,,,21.0,,,11.0
14.0,14.0,,14.0,,,19.0,,65.0,,,,14.0,,,Sunrage Treads,,,,Rare,,68.0,8.0,,,,,21.0,,,
13.0,13.0,,14.0,,,,,55.0,,,,13.0,,,Daggerfen Boots,,,,Uncommon,,64.0,8.0,,,,,20.0,,,
,,,8.0,,,,,55.0,,,,13.0,,,Ogre Basher's Slippers,,,,Uncommon,,,8.0,,,,,20.0,,,9.0
13.0,13.0,,13.0,,,,,55.0,,,,13.0,,,Ranger Boots,,,,Uncommon,,63.0,8.0,,,,,20.0,,,
,,,29.0,,,,,55.0,,,,13.0,,,Talonguard Greaves,,,,Uncommon,,63.0,8.0,,,,,20.0,13.0,13.0,
,,,28.0,,,,,55.0,,,,13.0,,,Bogslayer Sabatons,,,,Uncommon,,61.0,8.0,,,,,19.0,13.0,13.0,
13.0,13.0,,13.0,,,,,55.0,,,,13.0,,,Dementia Boots,,,,Uncommon,,61.0,8.0,,,,,19.0,,,
,,,39.0,,,,,55.0,,,13.0,17.0,,,Accelerator Stompers,,1.0,,Uncommon,,,8.0,Prismatic socket,,,,26.0,17.0,17.0,
17.0,17.0,,26.0,,,,,55.0,,,14.0,17.0,,,Mammoth Mukluks,,,,Uncommon,,,8.0,,,,,26.0,,,
,,,10.0,,,,,55.0,,,,17.0,,,Jormungar Galoshes,,,,Uncommon,,,8.0,,,,,26.0,,,23.0
16.0,16.0,,17.0,,,,,55.0,,,13.0,16.0,,,Scourgebane Treads,,,,Uncommon,,,8.0,,,,,24.0,,,
,,,10.0,"Priest,Mage,Warlock",,,,80.0,,,,14.0,,,Guardian's Mooncloth Slippers,,,,Epic,,70.0,8.0,,,,,30.0,,,18.0
16.0,16.0,,16.0,,,16.0,,55.0,,,,16.0,,,Supple Bloodbinder's Boots,,,,Uncommon,,,8.0,,,,,24.0,,,
16.0,16.0,,16.0,,,,,55.0,,,12.0,16.0,,,Bloodletter's Boots,,,,Uncommon,,,8.0,,,,,24.0,,,
16.0,16.0,,16.0,,,,,55.0,,,,16.0,,,Boots of Safe Travel,,,,Uncommon,,,8.0,,,,,24.0,,,
13.0,13.0,,16.0,,,,,80.0,,,5.0,13.0,,,Vindicator's Wyrmhide Boots,,,,Epic,,70.0,8.0,,,,,25.0,,,18.0
,,,34.0,,,15.0,,55.0,,,,15.0,,,Stonepath Sabatons,,,,Uncommon,,,8.0,,,,,23.0,15.0,15.0,
,,,33.0,,,,,,,,7.0,15.0,,,Myrmidon's Treads,,,,Epic,,70.0,8.0,,,,,22.0,15.0,15.0,13.0
,,,9.0,,,,,55.0,,,,15.0,,,Mur'ghoul Boots,,,,Uncommon,,69.0,8.0,,,,,22.0,,,
15.0,15.0,,15.0,,,,,55.0,,,,15.0,,,Riplash Boots,,,,Uncommon,,69.0,8.0,,,,,22.0,,,
,,,9.0,,,,,55.0,,,,14.0,,,Bloodspore Sandals,,,,Uncommon,,68.0,8.0,,,,,21.0,,,
12.0,12.0,,15.0,,,5.0,,80.0,,,,12.0,,,General's Wyrmhide Boots,,,,Epic,,70.0,8.0,,,,,23.0,,,19.0
14.0,14.0,,21.0,,,,,55.0,,,,14.0,,,Skettis Footwraps,,,,Uncommon,,67.0,8.0,,,,,21.0,,,
14.0,14.0,,14.0,,,,,55.0,,,,14.0,,,Umbrafen Boots,,,,Uncommon,,65.0,8.0,,,,,21.0,,,
13.0,13.0,,20.0,,,7.0,,55.0,,,,13.0,,,Protector's Boots,,,,Uncommon,,,8.0,,,,,20.0,,,
,,,6.0,,,,,55.0,,,,,,,Dilapidated Cloth Boots,,,,Poor,,67.0,8.0,,,,,,,,
,,,39.0,,,12.0,,80.0,,,,17.0,,,Sabatons of Deathlike Gloom,,,,Epic,,80.0,8.0,,,,,25.0,17.0,17.0,12.0
,,,101.0,,,,,65.0,,,85.0,178.0,,,Coldstep Sandals,,,,Rare,,80.0,8.0,,,,,267.0,,,72.0
11.0,11.0,,26.0,,,7.0,,80.0,,,9.0,11.0,,,Tempered Mercury Greaves,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,26.0,,,
,,,39.0,,,6.0,,80.0,,,12.0,11.0,,,Hellfrozen Bonegrinders,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,26.0,11.0,11.0,
,,,11.0,,,,,80.0,,,9.0,17.0,,,Saltarello Shoes,,,,Epic,,80.0,8.0,,,,,25.0,,,13.0
,,,39.0,,,12.0,,80.0,,,10.0,17.0,,,Bladed Steelboots,,,,Epic,,80.0,8.0,,,,,26.0,17.0,17.0,
17.0,17.0,,26.0,,,17.0,,80.0,,,9.0,17.0,,,Boots of Unsettled Prey,,,,Epic,,80.0,8.0,,,,,21.0,,,
,,,39.0,,,12.0,,80.0,,,10.0,18.0,,,Boots of the Underdweller,,,,Epic,,80.0,8.0,,,,,26.0,18.0,18.0,
,,,40.0,,,12.0,,80.0,,,6.0,18.0,,,Apocalypse's Advance,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,27.0,18.0,18.0,
11.0,11.0,,18.0,,,12.0,,80.0,,,,11.0,,,Boots of Unnatural Growth,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,25.0,,,6.0
,,,26.0,,,,,80.0,,20.0,,,,,Icy Scale Boots,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,30.0,,,
,,,39.0,,,9.0,,80.0,,,,14.0,,,Wrathful Gladiator's Greaves of Triumph,,1.0,,Epic,,80.0,8.0,Prismatic socket,,,,26.0,14.0,14.0,12.0
16.0,16.0,,18.0,,,10.0,,80.0,,,11.0,16.0,,,Runed Ironhide Boots,,1.0,,Epic,,80.0,8.0,Prismatic socket,,,,25.0,,,
,,,40.0,,,12.0,,80.0,,,6.0,12.0,,,Blood-Soaked Saronite Stompers,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,27.0,12.0,12.0,
,,,374.0,,,52.0,,,,,106.0,178.0,,,Iron-Spring Jumpers,,,,Epic,,80.0,8.0,,,,,267.0,178.0,178.0,
16.0,16.0,,18.0,,,,,80.0,,,17.0,16.0,,,Boots of the Neverending Path,,,,Epic,,80.0,8.0,,,,,25.0,,,
17.0,17.0,,18.0,,,13.0,,80.0,,,9.0,17.0,,,Treads of the Invader,,,,Epic,,80.0,8.0,,,,,26.0,,,
,,,11.0,,,13.0,,80.0,,,10.0,17.0,,,Xintor's Expeditionary Boots,,,,Epic,,80.0,8.0,,,,,24.0,,,
,,,36.0,,,,,55.0,,,,16.0,,,Jormungar Sabatons,,,,Uncommon,,74.0,8.0,,,,,24.0,16.0,16.0,
,,,39.0,,,12.0,,80.0,,,9.0,15.0,,,Sabatons of Lifeless Night,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,26.0,15.0,15.0,
,,,39.0,"Warrior,Paladin,Death knight",,9.0,,80.0,,,,14.0,,,Relentless Gladiator's Greaves of Triumph,,1.0,,Epic,,80.0,8.0,Prismatic socket,,,,26.0,14.0,14.0,12.0
,,,39.0,,,,,80.0,,20.0,,,,,Icebane Treads,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,30.0,,,
,,,39.0,,,,,80.0,,,9.0,17.0,,,Boots of Healing Energies,,,,Epic,,80.0,8.0,,,,,24.0,17.0,17.0,14.0
,,,39.0,,,10.0,,80.0,,,12.0,18.0,,,Greaves of Iron Intensity,,,,Epic,,80.0,8.0,,,,,26.0,18.0,18.0,
17.0,17.0,,18.0,,,13.0,,80.0,,,11.0,17.0,,,Flamestalker Boots,,,,Epic,,80.0,8.0,,,,,24.0,,,
11.0,11.0,,26.0,,,6.0,,80.0,,,12.0,11.0,,,Earthsoul Boots,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,25.0,,,
,,,101.0,,,,,65.0,,,85.0,178.0,,,Coldstep Slippers,,,,Rare,,80.0,8.0,,,,,267.0,,,72.0
,,,39.0,,,12.0,,80.0,,,6.0,11.0,,,Protectors of Life,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,25.0,11.0,11.0,
,,,39.0,,,17.0,,80.0,,,,13.0,,,Death-Inured Sabatons,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,19.0,13.0,13.0,
,,,39.0,,,11.0,,80.0,,,9.0,15.0,,,Plated Greaves of Providence,,1.0,,Epic,,80.0,8.0,Prismatic socket,,,,21.0,15.0,15.0,
18.0,18.0,,19.0,,,11.0,,55.0,,,,18.0,,13.0,Landfall Leather Boots,,,,Uncommon,,,8.0,,,,,28.0,,,
,,,39.0,,,,9.0,80.0,,,,12.0,,,Tempered Titansteel Treads,,,,Epic,,80.0,8.0,,,,,31.0,12.0,12.0,
14.0,14.0,,18.0,,,11.0,,80.0,,,10.0,14.0,,,Footpads of Silence,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,23.0,,,
,,,39.0,,,,,80.0,,,,16.0,,,Furious Gladiator's Greaves of Salvation,,1.0,,Epic,,80.0,8.0,Prismatic socket,,,,24.0,16.0,16.0,21.0
,,,39.0,,,6.0,9.0,80.0,,,,13.0,,,Boots of Kingly Upheaval,,2.0,9.0,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,17.0,13.0,13.0,
,,,39.0,,,,12.0,65.0,,,,17.0,,,Toxin-Tempered Sabatons,,,12.0,Rare,,78.0,8.0,,,,,26.0,17.0,17.0,
11.0,11.0,,18.0,,,,,80.0,,,9.0,11.0,,,Blessed Cenarion Boots,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,25.0,,,9.0
,,,40.0,,,,8.0,80.0,,,,18.0,,,Treads of Impending Resurrection,,2.0,6.0,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,22.0,18.0,18.0,
,,,39.0,,,12.0,,80.0,,,10.0,17.0,,,Grinning Skull Boots,,,,Epic,,80.0,8.0,,,,,26.0,17.0,17.0,
,,,39.0,"Warrior,Paladin,Death knight",,,,80.0,,,9.0,15.0,,,Titan-Forged Greaves of Triumph,,1.0,,Epic,,80.0,8.0,Prismatic socket,,,,26.0,15.0,15.0,12.0
,,,39.0,,,,,80.0,,,,14.0,,,Relentless Gladiator's Greaves of Salvation,,1.0,,Epic,,80.0,8.0,Prismatic socket,,,,25.0,14.0,14.0,21.0
14.0,14.0,,18.0,,,9.0,,80.0,,,12.0,14.0,,,Treads of the Icewalker,,1.0,,Epic,,80.0,8.0,Prismatic socket,,,,26.0,,,
,,,11.0,,,12.0,,80.0,,,6.0,11.0,,,Deathfrost Boots,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,25.0,,,
,,,11.0,,,6.0,,80.0,,,12.0,12.0,,,Plague Scientist's Boots,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,25.0,,,
17.0,17.0,,26.0,,,11.0,,80.0,,,3.0,17.0,,,Rock-Steady Treads,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,21.0,,,
,,,39.0,,,9.0,,80.0,,,17.0,18.0,,,Iron-Spring Jumpers,,,,Epic,,80.0,8.0,,,,,20.0,18.0,18.0,
17.0,17.0,,26.0,,,,,80.0,,,10.0,17.0,,,Soul Screaming Boots,,,,Epic,,80.0,8.0,,,,,26.0,,,13.0
11.0,11.0,,26.0,,,9.0,,80.0,,,9.0,11.0,,,Greaves of Swift Vengeance,,2.0,,Epic,,80.0,8.0,Prismatic socket,Prismatic socket,,,26.0,,,
,,,39.0,,,9.0,,80.0,,,,21.0,,,Brilliant Titansteel Treads,,,,Epic,,80.0,8.0,,,,,,21.0,21.0,12.0
